06/30/1999 00:00:00;07/01/1998 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;135.964886671 -30.3306517643;SA;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100107;10456000000.0
06/30/1999 00:00:00;07/01/1998 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;122.373805948 -25.5171440084;WA;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100108;11406700000.0
06/30/1999 00:00:00;07/01/1998 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;146.724492243 -41.8689130028;TAS;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100109;9224600000.0
06/30/1999 00:00:00;07/01/1998 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;133.487345914 -19.5002593135;NT;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100110;1549100000.0
06/30/1999 00:00:00;07/01/1998 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;134.619935974 -25.7295046447;AUS;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100111;1.617619e+11
06/30/1998 00:00:00;07/01/1997 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;147.290787273 -32.1711106122;NSW-ACT;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100112;58712700000.0
06/30/1998 00:00:00;07/01/1997 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;144.459312122 -36.9846183681;VIC;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100113;34855000000.0
06/30/1998 00:00:00;07/01/1997 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;144.671672758 -22.6856688578;QLD;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100114;32210400000.0
06/30/1998 00:00:00;07/01/1997 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;135.964886671 -30.3306517643;SA;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100115;9939200000.0
06/30/1998 00:00:00;07/01/1997 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;122.373805948 -25.5171440084;WA;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100116;11063400000.0
